id,grid_code,geometry_wkt,ocean_fraction,orbit_state,datetime,product_type
BIO_S1_SCS__1S_20251122T212721_20251122T212742_T_G01_M01_C01_T028_F225_01_DNRKWV,WRS-28-225,"POLYGON ((-85.32803 -79.76948, -83.458046 -79.99044, -80.025116 -78.91993, -81.814285 -78.71366, -85.32803 -79.76948))",0.2533719411591039,descending,2025-11-22T21:27:21.903Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T212643_20251122T212704_T_G01_M01_C01_T028_F223_01_DNRKYS,WRS-28-223,"POLYGON ((-79.17264 -77.78391, -77.47759 -77.976166, -74.93086 -76.86576, -76.520645 -76.6879, -79.17264 -77.78391))",0.3092683793225627,descending,2025-11-22T21:26:43.802Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T212605_20251122T212626_T_G01_M01_C01_T028_F221_01_DNRKYL,WRS-28-221,"POLYGON ((-74.55564 -75.72109, -73.025955 -75.89102, -71.039764 -74.75588, -72.44319 -74.60144, -74.55564 -75.72109))",-2.220446049250313e-16,descending,2025-11-22T21:26:05.702Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T212527_20251122T212548_T_G01_M01_C01_T028_F219_01_DNRL4I,WRS-28-219,"POLYGON ((-71.03869 -73.59776, -69.6629 -73.749794, -68.22676 -72.579544, -69.49459 -72.43894, -71.03869 -73.59776))",0.5687720920115207,descending,2025-11-22T21:25:27.605Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T212508_20251122T212529_T_G01_M01_C01_T028_F218_01_DKLXIT,WRS-28-218,"POLYGON ((-69.648415 -72.52431, -68.35723 -72.667725, -66.98932 -71.47371, -68.206314 -71.33815, -69.648415 -72.52431))",0.6495526098113293,descending,2025-11-22T21:25:08.360Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T212546_20251122T212607_T_G01_M01_C01_T028_F220_01_DKLXES,WRS-28-220,"POLYGON ((-72.74437 -74.67187, -71.30505 -74.83151, -69.58627 -73.65514, -70.93688 -73.505585, -72.74437 -74.67187))",2.220446049250313e-16,descending,2025-11-22T21:25:46.458Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T220046_20251122T220059_T_G01_M01_C01_T029_F020_01_DO2IKP,WRS-29-20,"POLYGON ((113.876236 22.69494, 113.29079 22.565748, 113.49332 21.771845, 114.077065 21.900686, 113.876236 22.69494))",0.7700906782671917,ascending,2025-11-22T22:00:46.875Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T220252_20251122T220312_T_G01_M01_C01_T029_F027_01_DO2Y4P,WRS-29-27,"POLYGON ((111.71453 30.732435, 111.082726 30.59399, 111.44085 29.365831, 112.065186 29.502857, 111.71453 30.732435))",0.0,ascending,2025-11-22T22:02:52.478Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T220214_20251122T220234_T_G01_M01_C01_T029_F025_01_DO2IR1,WRS-29-25,"POLYGON ((112.36103 28.439629, 111.73646 28.302355, 112.08269 27.072948, 112.69589 27.20789, 112.36103 28.439629))",0.0,ascending,2025-11-22T22:02:14.520Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T220058_20251122T220118_T_G01_M01_C01_T029_F021_01_DO2IRC,WRS-29-21,"POLYGON ((113.58146 23.844732, 112.99247 23.714817, 113.311455 22.481583, 113.898056 22.611034, 113.58146 23.844732))",0.15395232746343135,ascending,2025-11-22T22:00:58.594Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T220408_20251122T220428_T_G01_M01_C01_T029_F031_01_DJYFFV,WRS-29-31,"POLYGON ((110.33737 35.32049, 109.67393 35.17623, 110.07181 33.92824, 110.72485 34.070568, 110.33737 35.32049))",0.0,ascending,2025-11-22T22:04:08.191Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T220311_20251122T220331_T_G01_M01_C01_T029_F028_01_DO2Y1O,WRS-29-28,"POLYGON ((111.3607 31.87311, 110.73119 31.735313, 111.10547 30.510006, 111.73746 30.648514, 111.3607 31.87311))",0.0,ascending,2025-11-22T22:03:11.457Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T220136_20251122T220157_T_G01_M01_C01_T029_F023_01_DJYI60,WRS-29-23,"POLYGON ((112.9817 26.156057, 112.37677 26.022837, 112.7129 24.76718, 113.31126 24.89908, 112.9817 26.156057))",1.1102230246251565e-16,ascending,2025-11-22T22:01:36.362Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T215632_20251122T215653_T_G01_M01_C01_T029_F007_01_DNRL60,WRS-29-7,"POLYGON ((117.376625 7.702683, 116.82811 7.58336, 117.09404 6.34312, 117.64712 6.46307, 117.376625 7.702683))",0.6885569208626734,ascending,2025-11-22T21:56:32.758Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T215554_20251122T215615_T_G01_M01_C01_T029_F005_01_DNRL9K,WRS-29-5,"POLYGON ((117.87943 5.39186, 117.33194 5.273463, 117.60098 4.034318, 118.14764 4.152105, 117.87943 5.39186))",0.09269244854365888,ascending,2025-11-22T21:55:54.767Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T221318_20251122T221338_T_G01_M01_C01_T029_F060_01_DO2Y1I,WRS-29-60,"POLYGON ((90.45478 67.43556, 89.136444 67.151024, 90.666466 66.048615, 91.93872 66.32095, 90.45478 67.43556))",-2.220446049250313e-16,ascending,2025-11-22T22:13:18.489Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T221008_20251122T221029_T_G01_M01_C01_T029_F050_01_DJYF74,WRS-29-50,"POLYGON ((100.798065 56.726162, 99.8209 56.52205, 100.62897 55.31912, 101.57775 55.517498, 100.798065 56.726162))",2.220446049250313e-16,ascending,2025-11-22T22:10:08.640Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T220833_20251122T220854_T_G01_M01_C01_T029_F045_01_DJYF5E,WRS-29-45,"POLYGON ((104.04471 51.169613, 103.184074 50.98858, 103.818886 49.767246, 104.6578 49.94413, 104.04471 51.169613))",0.0,ascending,2025-11-22T22:08:33.799Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T221221_20251122T221241_T_G01_M01_C01_T029_F057_01_DO2Y10,WRS-29-57,"POLYGON ((94.350586 64.29864, 93.15443 64.04573, 94.37001 62.90932, 95.53844 63.1554, 94.350586 64.29864))",0.0,ascending,2025-11-22T22:12:21.596Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T221202_20251122T221222_T_G01_M01_C01_T029_F056_01_DO2Y17,WRS-29-56,"POLYGON ((95.472404 63.23601, 94.298195 62.988777, 95.444214 61.846447, 96.56319 62.08139, 95.472404 63.23601))",1.1102230246251565e-16,ascending,2025-11-22T22:12:02.632Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T220930_20251122T220951_T_G01_M01_C01_T029_F048_01_DO2IVB,WRS-29-48,"POLYGON ((102.18131 54.497917, 101.2566 54.304207, 101.97027 53.115524, 102.87483 53.30533, 102.18131 54.497917))",0.0,ascending,2025-11-22T22:09:30.902Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T221046_20251122T221107_T_G01_M01_C01_T029_F052_01_DO2ITS,WRS-29-52,"POLYGON ((99.23893 58.909386, 98.20561 58.6935, 99.088806 57.522552, 100.09449 57.732685, 99.23893 58.909386))",0.0,ascending,2025-11-22T22:10:46.770Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T221105_20251122T221126_T_G01_M01_C01_T029_F053_01_DO2IR6,WRS-29-53,"POLYGON ((98.39102 60.00092, 97.31649 59.77624, 98.26073 58.612453, 99.2987 58.829346, 98.39102 60.00092))",0.0,ascending,2025-11-22T22:11:05.735Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T220911_20251122T220932_T_G01_M01_C01_T029_F047_01_DO2IRX,WRS-29-47,"POLYGON ((102.8284 53.386486, 101.92381 53.19671, 102.572205 51.99759, 103.48662 52.18998, 102.8284 53.386486))",2.220446049250313e-16,ascending,2025-11-22T22:09:11.934Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T224805_20251122T224817_T_G01_M01_C01_T029_F170_01_DNRLX3,WRS-29-170,"POLYGON ((-72.19572 -17.384377, -71.60978 -17.49728, -71.41645 -16.794748, -72.01551 -16.678858, -72.19572 -17.384377))",0.4021450438538189,descending,2025-11-22T22:48:05.927Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T230203_20251122T230223_T_G01_M01_C01_T029_F214_01_DK432V,WRS-29-214,"POLYGON ((-89.666016 -68.139656, -88.61305 -68.25932, -87.668915 -67.04397, -88.66997 -66.929276, -89.666016 -68.139656))",1.0,descending,2025-11-22T23:02:03.126Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T224630_20251122T224651_T_G01_M01_C01_T029_F165_01_DK42N3,WRS-29-165,"POLYGON ((-71.106255 -12.145147, -70.535805 -12.25913, -70.27033 -10.996382, -70.83666 -10.882346, -71.106255 -12.145147))",0.0,descending,2025-11-22T22:46:30.678Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T224339_20251122T224400_T_G01_M01_C01_T029_F156_01_DK45MG,WRS-29-156,"POLYGON ((-68.93896 -1.738239, -68.39008 -1.854007, -68.12283 -0.59041, -68.670525 -0.474314, -68.93896 -1.738239))",1.1102230246251565e-16,descending,2025-11-22T22:43:39.639Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T224727_20251122T224748_T_G01_M01_C01_T029_F168_01_DK42YF,WRS-29-168,"POLYGON ((-71.83028 -15.612379, -71.24584 -15.726468, -70.9785 -14.464391, -71.557724 -14.350341, -71.83028 -15.612379))",0.0,descending,2025-11-22T22:47:27.707Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T224533_20251122T224554_T_G01_M01_C01_T029_F162_01_DK42HT,WRS-29-162,"POLYGON ((-70.390015 -8.675693, -69.82735 -8.790471, -69.56249 -7.52724, -70.12204 -7.412319, -70.390015 -8.675693))",1.1102230246251565e-16,descending,2025-11-22T22:45:33.657Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T224301_20251122T224322_T_G01_M01_C01_T029_F154_01_DK454V,WRS-29-154,"POLYGON ((-68.44846 0.573526, -67.9021 0.457259, -67.63292 1.720841, -68.17872 1.8375, -68.44846 0.573526))",-2.220446049250313e-16,descending,2025-11-22T22:43:01.641Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T224649_20251122T224710_T_G01_M01_C01_T029_F166_01_DNRLZ3,WRS-29-166,"POLYGON ((-71.27712 -13.302539, -70.74372 -13.408269, -70.50241 -12.165742, -71.0727 -12.051752, -71.27712 -13.302539))",0.0,descending,2025-11-22T22:46:49.884Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T230630_20251122T230650_T_G01_M01_C01_T029_F228_01_DNHPG9,WRS-29-228,"POLYGON ((-124.93731 -82.364555, -122.88706 -82.66227, -116.46374 -81.77615, -118.50448 -81.50951, -124.93731 -82.364555))",1.1102230246251565e-16,descending,2025-11-22T23:06:30.013Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234036_20251122T234104_T_G01_M01_C01_T030_F026_01_DNHO09,WRS-30-26,"POLYGON ((87.37291 29.559994, 86.78916 29.431414, 87.30046 27.746445, 87.85142 27.867916, 87.37291 29.559994))",0.0,ascending,2025-11-22T23:40:36.827Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T233909_20251122T233930_T_G01_M01_C01_T030_F021_01_DK2797,WRS-30-21,"POLYGON ((89.038376 23.858223, 88.44478 23.727327, 88.76966 22.470242, 89.35748 22.599936, 89.038376 23.858223))",0.0,ascending,2025-11-22T23:39:09.387Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234200_20251122T234220_T_G01_M01_C01_T030_F030_01_DK3EJW,WRS-30-30,"POLYGON ((86.150734 34.17885, 85.493 34.03556, 85.88123 32.786415, 86.52906 32.927856, 86.150734 34.17885))",0.0,ascending,2025-11-22T23:42:00.207Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234103_20251122T234123_T_G01_M01_C01_T030_F027_01_DNHNZA,WRS-30-27,"POLYGON ((87.06482 30.710003, 86.43572 30.5716, 86.810646 29.347216, 87.41328 29.479942, 87.06482 30.710003))",0.0,ascending,2025-11-22T23:41:03.469Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234141_20251122T234201_T_G01_M01_C01_T030_F029_01_DNRMCI,WRS-30-29,"POLYGON ((86.38581 32.99847, 85.76175 32.861664, 86.13572 31.635445, 86.7557 31.771591, 86.38581 32.99847))",-2.220446049250313e-16,ascending,2025-11-22T23:41:41.426Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234006_20251122T234026_T_G01_M01_C01_T030_F024_01_DNHNPC,WRS-30-24,"POLYGON ((88.07334 27.2801, 87.49502 27.15271, 87.85864 25.927828, 88.462135 26.060717, 88.07334 27.2801))",3.3306690738754696e-16,ascending,2025-11-22T23:40:06.529Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T233947_20251122T234007_T_G01_M01_C01_T030_F023_01_DNRMHP,WRS-30-23,"POLYGON ((88.441025 26.14484, 87.83627 26.011688, 88.166115 24.779837, 88.765175 24.911858, 88.441025 26.14484))",0.0,ascending,2025-11-22T23:39:47.547Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234257_20251122T234317_T_G01_M01_C01_T030_F033_01_DK264U,WRS-30-33,"POLYGON ((85.055084 37.603085, 84.36777 37.454323, 84.786736 36.208813, 85.4624 36.355427, 85.055084 37.603085))",-2.220446049250313e-16,ascending,2025-11-22T23:42:57.135Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234238_20251122T234258_T_G01_M01_C01_T030_F032_01_DK264X,WRS-30-32,"POLYGON ((85.4296 36.4627, 84.752686 36.315853, 85.16071 35.06908, 85.82659 35.21388, 85.4296 36.4627))",1.1102230246251565e-16,ascending,2025-11-22T23:42:38.159Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234316_20251122T234336_T_G01_M01_C01_T030_F034_01_DNGVGV,WRS-30-34,"POLYGON ((84.64555 38.724247, 83.95466 38.574883, 84.36263 37.3511, 85.03635 37.497234, 84.64555 38.724247))",0.0,ascending,2025-11-22T23:43:16.306Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234219_20251122T234239_T_G01_M01_C01_T030_F031_01_DNGVHE,WRS-30-31,"POLYGON ((85.67674 35.28337, 85.035774 35.143368, 85.4237 33.918392, 86.05881 34.057423, 85.67674 35.28337))",1.1102230246251565e-16,ascending,2025-11-22T23:42:19.380Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234810_20251122T234821_T_G01_M01_C01_T030_F049_01_DK51DO,WRS-30-49,"POLYGON ((76.973 55.6226, 76.017715 55.42293, 76.422485 54.794666, 77.3635 54.991478, 76.973 55.6226))",0.0,ascending,2025-11-22T23:48:10.615Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234509_20251122T234530_T_G01_M01_C01_T030_F040_01_DK23N1,WRS-30-40,"POLYGON ((82.10425 45.548443, 81.326065 45.382893, 81.84706 44.149105, 82.60841 44.311527, 82.10425 45.548443))",0.0,ascending,2025-11-22T23:45:09.949Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234722_20251122T234743_T_G01_M01_C01_T030_F047_01_DNGVA7,WRS-30-47,"POLYGON ((78.30366 53.390972, 77.39756 53.201084, 78.077965 52.008858, 78.96037 52.19415, 78.30366 53.390972))",0.0,ascending,2025-11-22T23:47:22.936Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234547_20251122T234608_T_G01_M01_C01_T030_F042_01_DK26RP,WRS-30-42,"POLYGON ((81.12544 47.803864, 80.31447 47.632175, 80.875656 46.40284, 81.667946 46.571026, 81.12544 47.803864))",0.0,ascending,2025-11-22T23:45:47.892Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234626_20251122T234646_T_G01_M01_C01_T030_F044_01_DNGUVO,WRS-30-44,"POLYGON ((80.06299 50.037273, 79.21969 49.85947, 79.810196 48.657093, 80.62269 48.82891, 80.06299 50.037273))",0.0,ascending,2025-11-22T23:46:26.028Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234335_20251122T234355_T_G01_M01_C01_T030_F035_01_DNRM98,WRS-30-35,"POLYGON ((84.253654 39.86303, 83.55004 39.7113, 83.98182 38.491467, 84.67211 38.64074, 84.253654 39.86303))",1.1102230246251565e-16,ascending,2025-11-22T23:43:35.281Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234741_20251122T234802_T_G01_M01_C01_T030_F048_01_DNRMKR,WRS-30-48,"POLYGON ((77.65755 54.50253, 76.726166 54.307613, 77.441765 53.119335, 78.34786 53.309273, 77.65755 54.50253))",-2.220446049250313e-16,ascending,2025-11-22T23:47:41.904Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234413_20251122T234433_T_G01_M01_C01_T030_F037_01_DNGVHO,WRS-30-37,"POLYGON ((83.39233 42.127552, 82.69076 41.97687, 83.162605 40.76305, 83.87654 40.916653, 83.39233 42.127552))",1.1102230246251565e-16,ascending,2025-11-22T23:44:13.229Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234354_20251122T234414_T_G01_M01_C01_T030_F036_01_DNRMM9,WRS-30-36,"POLYGON ((83.84821 41.000004, 83.13175 40.84589, 83.578224 39.62795, 84.280426 39.779415, 83.84821 41.000004))",-2.220446049250313e-16,ascending,2025-11-22T23:43:54.256Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234838_20251122T234849_T_G01_M01_C01_T030_F051_01_DJYJQI,WRS-30-51,"POLYGON ((75.9007 57.25564, 74.940346 57.055305, 75.38045 56.426598, 76.325775 56.62387, 75.9007 57.25564))",0.0,ascending,2025-11-22T23:48:38.611Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234916_20251122T234937_T_G01_M01_C01_T030_F053_01_DNRMGL,WRS-30-53,"POLYGON ((73.860565 60.004158, 72.78748 59.779976, 73.727516 58.615265, 74.76637 58.832188, 73.860565 60.004158))",0.0,ascending,2025-11-22T23:49:16.740Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234857_20251122T234918_T_G01_M01_C01_T030_F052_01_DNGV3Z,WRS-30-52,"POLYGON ((74.7085 58.912567, 73.67289 58.696365, 74.55713 57.525623, 75.56212 57.735455, 74.7085 58.912567))",-2.220446049250313e-16,ascending,2025-11-22T23:48:57.774Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T234703_20251122T234724_T_G01_M01_C01_T030_F046_01_DNGVB8,WRS-30-46,"POLYGON ((78.918465 52.276127, 78.03408 52.09046, 78.68438 50.895126, 79.54317 51.075817, 78.918465 52.276127))",0.0,ascending,2025-11-22T23:47:03.967Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T235141_20251122T235209_T_G01_M01_C01_T030_F061_01_DJYJSB,WRS-30-61,"POLYGON ((64.39356 68.47412, 63.072758 68.18665, 65.27138 66.72535, 66.53319 66.99627, 64.39356 68.47412))",2.220446049250313e-16,ascending,2025-11-22T23:51:41.735Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T235013_20251122T235034_T_G01_M01_C01_T030_F056_01_DJYK00,WRS-30-56,"POLYGON ((70.93534 63.25117, 69.80147 63.012897, 70.96199 61.84689, 72.05814 62.076565, 70.93534 63.25117))",3.3306690738754696e-16,ascending,2025-11-22T23:50:13.442Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T235129_20251122T235149_T_G01_M01_C01_T030_F060_01_DNRMHJ,WRS-30-60,"POLYGON ((65.918365 67.43755, 64.601746 67.153534, 66.14067 66.053055, 67.42452 66.32753, 65.918365 67.43755))",0.0,ascending,2025-11-22T23:51:29.498Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T235207_20251122T235227_T_G01_M01_C01_T030_F062_01_DNRM8Q,WRS-30-62,"POLYGON ((62.73874 69.47002, 61.33539 69.16027, 63.14939 68.08954, 64.504196 68.38468, 62.73874 69.47002))",0.0,ascending,2025-11-22T23:52:07.427Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T235032_20251122T235053_T_G01_M01_C01_T030_F057_01_DJYK01,WRS-30-57,"POLYGON ((69.818436 64.31497, 68.65137 64.06869, 69.89583 62.911526, 71.02348 63.148537, 69.818436 64.31497))",1.1102230246251565e-16,ascending,2025-11-22T23:50:32.408Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T235051_20251122T235111_T_G01_M01_C01_T030_F058_01_DNRMH4,WRS-30-58,"POLYGON ((68.62706 65.358864, 67.38312 65.09466, 68.69775 63.96956, 69.897316 64.22302, 68.62706 65.358864))",-2.220446049250313e-16,ascending,2025-11-22T23:50:51.570Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T235304_20251122T235324_T_G01_M01_C01_T030_F065_01_DJYJRJ,WRS-30-65,"POLYGON ((56.70036 72.39705, 55.23713 72.055176, 57.66691 71.029305, 59.089947 71.353584, 56.70036 72.39705))",0.9969533696096531,ascending,2025-11-22T23:53:04.123Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T235316_20251122T235336_T_G01_M01_C01_T030_F066_01_DK50RI,WRS-30-66,"POLYGON ((55.19312 72.98385, 53.654045 72.617424, 56.15941 71.643265, 57.661423 71.991066, 55.19312 72.98385))",0.5712741105120835,ascending,2025-11-22T23:53:16.750Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T235245_20251122T235305_T_G01_M01_C01_T030_F064_01_DJYJRI,WRS-30-64,"POLYGON ((58.905956 71.44656, 57.47517 71.120026, 59.685516 70.068756, 61.072914 70.37904, 58.905956 71.44656))",0.9597825607139467,ascending,2025-11-22T23:52:45.160Z,S1_SCS__1S
BIO_S1_SCS__1S_20251122T235226_20251122T235246_T_G01_M01_C01_T030_F063_01_DNGUVZ,WRS-30-63,"POLYGON ((60.926956 70.463745, 59.479862 70.139404, 61.45875 69.08678, 62.851627 69.394035, 60.926956 70.463745))",0.4115247913900342,ascending,2025-11-22T23:52:26.391Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T134837_20251121T134858_T_G01_M01_C01_T009_F120_01_DJUTZB,WRS-9-120,"POLYGON ((72.49659 39.67264, 73.20159 39.521336, 73.65511 40.76289, 72.936516 40.91667, 72.49659 39.67264))",2.220446049250313e-16,descending,2025-11-21T13:48:37.380Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T134818_20251121T134839_T_G01_M01_C01_T009_F119_01_DJUTZM,WRS-9-119,"POLYGON ((72.902084 40.809338, 73.61881 40.655895, 74.08656 41.89579, 73.355515 42.05184, 72.902084 40.809338))",-2.220446049250313e-16,descending,2025-11-21T13:48:18.407Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T135012_20251121T135033_T_G01_M01_C01_T009_F125_01_DJUU8O,WRS-9-125,"POLYGON ((70.6288 33.970848, 71.28222 33.829, 71.67766 35.077385, 71.01381 35.221146, 70.6288 33.970848))",-2.220446049250313e-16,descending,2025-11-21T13:50:12.253Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T135109_20251121T135129_T_G01_M01_C01_T009_F128_01_DNHT3J,WRS-9-128,"POLYGON ((69.64498 30.542828, 70.259094 30.40865, 70.60952 31.639135, 69.99666 31.772736, 69.64498 30.542828))",-2.220446049250313e-16,descending,2025-11-21T13:51:09.383Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T134934_20251121T134954_T_G01_M01_C01_T009_F123_01_DO23WY,WRS-9-123,"POLYGON ((71.4649 36.242336, 72.062485 36.11277, 72.51356 37.325745, 71.86818 37.465496, 71.4649 36.242336))",1.1102230246251565e-16,descending,2025-11-21T13:49:34.498Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T134856_20251121T134916_T_G01_M01_C01_T009_F121_01_DO23TQ,WRS-9-121,"POLYGON ((72.24348 38.51732, 72.90972 38.37318, 73.30151 39.60165, 72.62731 39.746857, 72.24348 38.51732))",0.0,descending,2025-11-21T13:48:56.549Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T134759_20251121T134820_T_G01_M01_C01_T009_F118_01_DJUU0E,WRS-9-118,"POLYGON ((73.31995 41.944614, 74.04904 41.788914, 74.5321 43.027103, 73.78792 43.185555, 73.31995 41.944614))",-2.220446049250313e-16,descending,2025-11-21T13:47:59.434Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T134605_20251121T134626_T_G01_M01_C01_T009_F112_01_DO23SX,WRS-9-112,"POLYGON ((76.19078 48.72537, 77.00498 48.553738, 77.5897 49.756996, 76.75532 49.93236, 76.19078 48.72537))",0.0,descending,2025-11-21T13:46:05.807Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T134953_20251121T135013_T_G01_M01_C01_T009_F124_01_DO23UG,WRS-9-124,"POLYGON ((71.079926 35.105328, 71.67168 34.97686, 72.09687 36.194405, 71.47604 36.328976, 71.079926 35.105328))",1.1102230246251565e-16,descending,2025-11-21T13:49:53.474Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T142659_20251121T142719_T_G01_M01_C01_T009_F241_01_DNQ3E9,WRS-9-241,"POLYGON ((-97.16831 -78.62805, -99.155174 -78.85376, -95.71255 -79.9203, -93.60689 -79.67426, -97.16831 -78.62805))",-2.220446049250313e-16,ascending,2025-11-21T14:26:59.017Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T142737_20251121T142757_T_G01_M01_C01_T009_F243_01_DNGEVZ,WRS-9-243,"POLYGON ((-102.32029 -76.590515, -104.080864 -76.78545, -101.61415 -77.902565, -99.72981 -77.69144, -102.32029 -76.590515))",2.220446049250313e-16,ascending,2025-11-21T14:27:37.117Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T142756_20251121T142816_T_G01_M01_C01_T009_F244_01_DNQ3EH,WRS-9-244,"POLYGON ((-104.34485 -75.53939, -106.02132 -75.72428, -103.91335 -76.86043, -102.13683 -76.66344, -104.34485 -75.53939))",0.0,ascending,2025-11-21T14:27:56.169Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T135206_20251121T135226_T_G01_M01_C01_T009_F131_01_DO2443,WRS-9-131,"POLYGON ((68.65661 27.109034, 69.26696 26.975218, 69.60771 28.205748, 68.98993 28.340994, 68.65661 27.109034))",0.0,descending,2025-11-21T13:52:06.320Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T135147_20251121T135207_T_G01_M01_C01_T009_F130_01_DJUUE6,WRS-9-130,"POLYGON ((68.96631 28.244768, 69.582924 28.10975, 69.9367 29.363214, 69.31218 29.499733, 68.96631 28.244768))",1.1102230246251565e-16,descending,2025-11-21T13:51:47.144Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T135244_20251121T135304_T_G01_M01_C01_T009_F133_01_DJVM9T,WRS-9-133,"POLYGON ((68.04478 24.79965, 68.6422 24.668402, 68.97667 25.924274, 68.37268 26.056822, 68.04478 24.79965))",-2.220446049250313e-16,descending,2025-11-21T13:52:44.086Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T142815_20251121T142835_T_G01_M01_C01_T009_F245_01_DNQ3EH,WRS-9-245,"POLYGON ((-106.12617 -74.47618, -107.70055 -74.64971, -105.875824 -75.80055, -104.19324 -75.61483, -106.12617 -74.47618))",0.5861036894326604,ascending,2025-11-21T14:28:15.219Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T151719_20251121T151739_T_G01_M01_C01_T010_F090_01_DNQ4ZQ,WRS-10-90,"POLYGON ((75.2819 72.214806, 76.595116 71.91021, 79.19371 72.89243, 77.84761 73.21401, 75.2819 72.214806))",0.8058501298834088,descending,2025-11-21T15:17:19.542Z,S1_SCS__1S
